"","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FoldChange"
"CHMP1B2P",0.257500681427688,0.0466069837816379,3.33636613948477,0.00120607980427132,0.151744855224216,-1.04348116633991,-0.257500681427688
"NOTUM",1.09327143078084,0.516292310921566,3.33621691683962,0.00120665978690836,0.151744855224216,-1.04390624117188,-1.09327143078084
"POLE2",-0.997006274456496,4.34343811598295,-3.33476219244725,0.00121232757826331,0.151744855224216,-1.04804938295086,0.997006274456496
"STK32B",0.356981110082035,0.230039380464554,3.33237269614585,0.00122169158923814,0.151744855224216,-1.05485174564984,-0.356981110082035
"PIF1",-0.860777381801583,2.81802405857214,-3.33234764683814,0.00122179011137046,0.151744855224216,-1.05492303525045,0.860777381801583
"KRT83",0.752956631079681,0.12369239874893,3.33173183428873,0.00122421452574526,0.151744855224216,-1.05667548808413,-0.752956631079681
"VPS37D",0.815653185978148,0.911090624744934,3.32889804780581,0.00123542922908356,0.152416006018112,-1.06473649121475,-0.815653185978148
"C6orf223",0.942777867706225,0.991376367074464,3.32051537351094,0.00126917027651012,0.155846993112771,-1.0885504630503,-0.942777867706225
"SPATA2L",0.774543161219277,2.9576771471215,3.31666763881,0.00128494535087715,0.156563397792893,-1.09946557833857,-0.774543161219277
"PAFAH2",0.617675468177742,2.74798186988887,3.3156671039142,0.00128907738592753,0.156563397792893,-1.10230223512715,-0.617675468177742
"FGF3",0.641368987174994,0.0844682914599886,3.31474938548894,0.00129287835151297,0.156563397792893,-1.10490350578441,-0.641368987174994
"FGF20",0.503924940846304,0.0857898323983294,3.31169318284571,0.00130561227518768,0.156894268392637,-1.11356223416907,-0.503924940846304
"LGR5",0.977723676464163,0.539144383910156,3.31123015401011,0.0013075517458706,0.156894268392637,-1.11487352523905,-0.977723676464163
"LCE6A",0.264788659748127,0.046392028583332,3.30642635304533,0.0013278331793981,0.158603637673742,-1.12846933346191,-0.264788659748127
"WNK2",1.33165065924441,1.5055253182417,3.30490099863981,0.00133433457049442,0.158659021916074,-1.1327831800166,-1.33165065924441
"ITPRID1",0.375921096786604,0.0807549374155468,3.30124623379686,0.00135003351311812,0.158712783947138,-1.14311284189091,-0.375921096786604
"ALDH4A1",1.25223103781264,3.21921267876177,3.30058786542769,0.00135287984474925,0.158712783947138,-1.14497267027933,-1.25223103781264
"HMGCR",0.912059586672669,3.69375340780311,3.30058182394807,0.00135290598995962,0.158712783947138,-1.14498973553879,-0.912059586672669
"CPB2",0.187414955867675,0.0266046600762778,3.28974819769942,0.00140055884324076,0.163295102982668,-1.1755517819355,-0.187414955867675
"FUT9",0.06550971489012,0.00931503632034985,3.28889113385484,0.00140439505571516,0.163295102982668,-1.17796621624597,-0.06550971489012
"LOC107986257",0.42984182855623,0.0692805011184141,3.28634035556282,0.00141587061952481,0.163904176827634,-1.18514908345239,-0.42984182855623
"CST4",1.33936550890801,0.207430038473886,3.27699325295551,0.0014586763953847,0.168118852271575,-1.2114325541496,-1.33936550890801
"KCNJ9",0.193788184518355,0.0319656522496764,3.27438312611555,0.00147084426006418,0.168149948525008,-1.21876152961147,-0.193788184518355
"COL13A1",0.67331079999661,0.787792828648057,3.27419093171122,0.00147174397445589,0.168149948525008,-1.21930101027767,-0.67331079999661
"LINC00445",0.104904179917024,0.0136226473921004,3.25848707895809,0.00154702300115102,0.175459068146666,-1.2632965109003,-0.104904179917024
"OMP",0.123464695236744,0.0297875440242505,3.25789544267454,0.00154992830417519,0.175459068146666,-1.26495075714402,-0.123464695236744
"MROH9",0.164991076136193,0.0454015613890003,3.25671330140104,0.00155574864442397,0.175459068146666,-1.26825537517678,-0.164991076136193
"MSX2",1.10486949795717,1.33098372082546,3.25265126226258,0.00157590447826314,0.176612467619326,-1.27960337755348,-1.10486949795717
"KHDRBS2",0.238492833829296,0.0596428494864913,3.25194827670932,0.00157941737919711,0.176612467619326,-1.28156615090648,-0.238492833829296
"MSGN1",0.339833222217468,0.120362884843796,3.24861914194129,0.00159615311178538,0.177727590980916,-1.29085671374814,-0.339833222217468
"KIF26B",0.645345545715842,0.636437529159083,3.24104095584091,0.00163486918822957,0.181270432608847,-1.31197693427715,-0.645345545715842
"PGC",0.0867016155334254,0.0155580039701024,3.23953680999273,0.00164265734343351,0.181368696095571,-1.31616430371272,-0.0867016155334254
"DLX5",1.51742230685241,1.76927550559028,3.23030672948736,0.00169121301123167,0.185195441357943,-1.3418260320045,-1.51742230685241
"SPATA6",0.720443325782736,1.09473467016633,3.23026954794005,0.00169141129179947,0.185195441357943,-1.34192928769654,-0.720443325782736
"SCTR",0.475091454263194,0.0753083581525755,3.22668435560718,0.00171063261381741,0.186522837451842,-1.35188117917969,-0.475091454263194
"LINC01014",0.245442454747244,0.0346758719257863,3.22521820702577,0.00171855170743921,0.186611990777221,-1.35594843290965,-0.245442454747244
"LARGE1",1.01082936029274,1.28958597079445,3.22284549126322,0.00173144000945942,0.187237780117591,-1.36252749021552,-1.01082936029274
"TROAP",-1.28450867492799,5.19005434860937,-3.21335423284182,0.00178390339131883,0.191588646590642,-1.38880631763957,1.28450867492799
"ARSD",0.90734774370961,4.18649247377747,3.21164295939094,0.00179351901622929,0.191588646590642,-1.39353782858039,-0.90734774370961
"HMGXB3",0.635565139293843,2.71090041408804,3.21163813358125,0.00179354620067349,0.191588646590642,-1.39355116865628,-0.635565139293843
"SRGAP3-AS4",0.294838320776433,0.111148120318717,3.20744895443655,0.00181729003656178,0.19333905903146,-1.40512537519653,-0.294838320776433
"SIK2",0.658183207683583,1.39993952630568,3.20462122320399,0.00183348281384201,0.19427524750863,-1.4129312606015,-0.658183207683583
"SCGB1D4",1.68751029166509,0.230589465077027,3.20164639880144,0.00185066316385777,0.194697235752739,-1.42113727207454,-1.68751029166509
"KIF12",0.978161413539554,0.694502903346075,3.20063183028963,0.00185655681618048,0.194697235752739,-1.42393455605669,-0.978161413539554
"TNC",2.15476526571416,3.74471493701907,3.20009321548426,0.00185969275340351,0.194697235752739,-1.42541929284525,-2.15476526571416
"ADAD1",0.0226769229755264,0.00280348245898296,3.19396664497293,0.00189571252751907,0.197178043478629,-1.44229367137438,-0.0226769229755264
"MIDN",1.21335319940315,4.39309941168891,3.19351460511594,0.0018983958063815,0.197178043478629,-1.44353770026134,-1.21335319940315
"RNF133",0.0614364215047223,0.0292393852981993,3.18337232534174,0.0019595390537816,0.201570766071637,-1.47141262746145,-0.0614364215047223
"LINC01612",0.205870838073484,0.0630993776161878,3.18307110264055,0.00196138275813976,0.201570766071637,-1.47223942141499,-0.205870838073484
"STK40",1.02304224556581,2.87249297609132,3.18269284133053,0.00196370028595552,0.201570766071637,-1.47327758184086,-1.02304224556581
"LINC01591",0.0122013495783028,0.00099602853700431,3.17833650607846,0.00199057527219948,0.203505119297994,-1.4852266911128,-0.0122013495783028
"PCDHGB5",0.309208462873619,0.200930496195114,3.17614978238521,0.00200419441528464,0.203505119297994,-1.49121978043008,-0.309208462873619
"AMBP",0.596036625300763,0.186488058974345,3.17589646852841,0.0020057776808806,0.203505119297994,-1.49191381702136,-0.596036625300763
"SLITRK4",0.488590986553532,0.270419390655463,3.17018913770181,0.00204176018825449,0.206359131642121,-1.50753918273693,-0.488590986553532
"NAALADL2",0.692037612176173,0.987468588437293,3.16804867568652,0.00205540937514955,0.206942710958544,-1.51339347605746,-0.692037612176173
"FREM2",0.392175123951303,0.0834638460821069,3.16460077477723,0.00207757465185729,0.207489686475526,-1.52281703378438,-0.392175123951303
"FARP1",1.06976293300969,2.48268302564027,3.1638978528219,0.00208212071435756,0.207489686475526,-1.52473720115128,-1.06976293300969
"SESN2",0.954046989905627,2.27172315902116,3.16352591567994,0.00208452991968714,0.207489686475526,-1.52575308115057,-0.954046989905627
"STRIT1",0.344055767260566,0.0484346745891605,3.15737173552056,0.00212477216563543,0.210697218749313,-1.54254822733642,-0.344055767260566
"GUCY2GP",0.0282658354571615,0.00388993713058822,3.15142879722179,0.00216431869715341,0.213811904976681,-1.55874197892847,-0.0282658354571615
"TEKT4",0.188987816119548,0.0364483426207526,3.14820250332519,0.00218607359112147,0.214970390238995,-1.56752296216268,-0.188987816119548
"CACFD1",0.99596858822469,2.13138787047475,3.14704255991011,0.00219394470978523,0.214970390238995,-1.57067820724948,-0.99596858822469
"MUC7",0.560266164463866,0.0887324729328472,3.14606666036301,0.0022005873724899,0.214970390238995,-1.57333209792456,-0.560266164463866
"TUBA4B",0.497129243939985,0.195321554839787,3.14420265682804,0.00221332715339544,0.215414114581205,-1.578399287394,-0.497129243939985
"PZP",0.261336671426358,0.0516319586552056,3.14154387534892,0.00223161776837184,0.216392810764853,-1.58562285950249,-0.261336671426358
"LOC103611081",0.343485267722101,0.368728005326127,3.13449873739833,0.00228076592019412,0.219543261685738,-1.60473984114123,-0.343485267722101
"PCLAF",-1.38000970444998,7.18610657656002,-3.13449148203054,0.00228081705001166,0.219543261685738,-1.60475951078322,1.38000970444998
"LINC01411",0.587896185919276,0.118627460125938,3.12810069879779,0.00232627043364455,0.223101220639823,-1.6220709877785,-0.587896185919276
"OSCP1",0.926411366672604,2.5580941799697,3.12539411344703,0.00234577334690115,0.224153570944976,-1.62939406045331,-0.926411366672604
"LRRC41",0.981857135791048,4.12237461067669,3.12405762133348,0.00235545972041224,0.224263661351424,-1.63300825656064,-0.981857135791048
"S100A1",1.34342249732299,1.5335195273452,3.1151943482923,0.00242064435168647,0.228573770380342,-1.65694513448622,-1.34342249732299
"SIPA1L2",1.17820306062828,2.10402829619087,3.1118699597435,0.0024455229195958,0.228573770380342,-1.66590909911703,-1.17820306062828
"ANKFN1",0.536665215794785,0.170908636167831,3.10997220676941,0.00245983137800839,0.228573770380342,-1.67102278339867,-0.536665215794785
"KCNJ12",0.454451577834134,0.284795341266269,3.10963900137364,0.00246235165602662,0.228573770380342,-1.67192037854242,-0.454451577834134
"SGPP2",1.3727454858518,2.30877750133974,3.10960159491578,0.00246263473839836,0.228573770380342,-1.67202113993372,-1.3727454858518
"KCNC4",0.79792724343139,1.35304248785594,3.10918624397586,0.00246578003941737,0.228573770380342,-1.67313990071698,-0.79792724343139
"LINC00113",0.0468791988894198,0.00564352595964903,3.1080041591427,0.00247475197741761,0.228573770380342,-1.6763232227268,-0.0468791988894198
"DNAH10",0.21975946881044,0.102594500727283,3.10786081821236,0.00247584198440279,0.228573770380342,-1.67670916944896,-0.21975946881044
"C4orf19",1.38713343965151,2.09213991765628,3.10671285082282,0.00248458757469062,0.228573770380342,-1.67979956308473,-1.38713343965151
"FAM216B",0.474865766681229,0.082562649779903,3.10630362933401,0.00248771209105631,0.228573770380342,-1.68090098764963,-0.474865766681229
"TBC1D16",0.658316075008666,0.940821147602156,3.1019369312721,0.00252128108618382,0.230850956037416,-1.69264670681426,-0.658316075008666
"KRT28",0.0210926946376469,0.00266950456589235,3.09798680801362,0.00255200966566381,0.232853159702478,-1.70326039814297,-0.0210926946376469
"CYYR1",0.904454213814947,1.81730603209303,3.09414406656903,0.00258223635737933,0.234795871969599,-1.71357506374639,-0.904454213814947
"GYPB",0.0939696428715056,0.0115024189992328,3.0912013744923,0.00260560773586383,0.235837605688748,-1.72146681638412,-0.0939696428715056
"MYH7B",1.06210459220584,0.397423866828172,3.09044551057592,0.00261164256242581,0.235837605688748,-1.72349292146923,-1.06210459220584
"C1orf87",0.347661062111638,0.061268697674425,3.08782168958264,0.00263269203294298,0.236924250827656,-1.73052300077857,-0.347661062111638
"SLC6A20",0.38392432084109,0.225013862386604,3.08466740165235,0.00265820559593524,0.237638351195958,-1.73896797239275,-0.38392432084109
"LOC105373514",0.0571347515737238,0.00820766317551345,3.08426158362874,0.00266150468000376,0.237638351195958,-1.74005396076297,-0.0571347515737238
"ABTB2",0.614023978958295,1.01626008059318,3.08253818392098,0.00267555738278713,0.237638351195958,-1.74466457035998,-0.614023978958295
"WNT10A",1.48952564520845,2.42971322400947,3.08238618874911,0.00267680005913706,0.237638351195958,-1.74507110266288,-1.48952564520845
"AEN",0.778513371165393,3.06771415422873,3.07892144168213,0.00270527268785817,0.238557674321534,-1.75433364428797,-0.778513371165393
"SRMS",0.184460076878231,0.0712975834896659,3.07891668958534,0.00270531193195134,0.238557674321534,-1.75434634258719,-0.184460076878231
"SLC16A9",0.95571081917944,1.10026829505073,3.07558247259233,0.00273297737772655,0.240191235892637,-1.76325194025191,-0.95571081917944
"CSN2",0.0658488266255944,0.00900360717552645,3.07177432497312,0.0027648962267507,0.24218647682185,-1.77341381401714,-0.0658488266255944
"LDLRAD1",0.653630938847481,0.384411484458275,3.06858632233283,0.00279188274334165,0.242958886888153,-1.78191299798967,-0.653630938847481
"KIAA0232",0.606890145517041,1.59595387367474,3.06854833281169,0.00279220579344783,0.242958886888153,-1.78201423447212,-0.606890145517041
"UBTD1",1.01775598547688,3.31820187457997,3.06672543782972,0.00280774788527447,0.243504946961197,-1.78687078486024,-1.01775598547688
"SEMA3E",0.573038597717972,0.260130458294354,3.06427094366611,0.00282880178293753,0.244069103487911,-1.79340633552717,-0.573038597717972
"LOC100289495",0.138806142931822,0.183329822545735,3.06380339292858,0.00283282885165586,0.244069103487911,-1.79465079482679,-0.138806142931822
"RGMB",0.772692871759399,1.98361912935059,3.05894229368499,0.00287501416390431,0.246657224975342,-1.80758022323167,-0.772692871759399
"SNX19",1.0172602086783,2.2028198354603,3.05818466131407,0.00288164122335908,0.246657224975342,-1.80959385086447,-1.0172602086783
"MBD3L1",0.104903321086419,0.0218611782264705,3.05168395270866,0.00293908812032342,0.250757654629412,-1.82685468748307,-0.104903321086419
"LOC105370616",0.388318284216808,0.0546104757031809,3.04882571861684,0.00296468077804587,0.251701173544852,-1.83443447574653,-0.388318284216808
"SLC3A1",0.669090591661454,0.236517503188674,3.04731186549944,0.0029783193351787,0.251701173544852,-1.83844673945743,-0.669090591661454
"LOC730268",0.0347991316163508,0.00712476051651798,3.04510918773258,0.00299826748303968,0.251701173544852,-1.8442817407577,-0.0347991316163508
"CNTN3",0.290092199684391,0.186940986578451,3.04497725998005,0.00299946618266464,0.251701173544852,-1.84463111472536,-0.290092199684391
"SHROOM4",0.516179853397557,0.611182591088002,3.04436996297643,0.00300498982996761,0.251701173544852,-1.84623921290207,-0.516179853397557
"DEC1",0.393349196546766,0.277083192380934,3.04389886572451,0.00300928116621364,0.251701173544852,-1.84748647956127,-0.393349196546766
"MYO3B",0.620347140785939,0.436150045406158,3.04303164419113,0.00301719574041512,0.251701173544852,-1.8497821047787,-0.620347140785939
"CDK1",-1.13314789041478,6.33636364375821,-3.03913988897145,0.00305295128472853,0.253878018544609,-1.86007741789147,1.13314789041478
"BTBD9",0.573132349872955,0.878284011426664,3.03669228115188,0.00307563931060176,0.254414193283095,-1.86654685630424,-0.573132349872955
"TSPAN11",0.560692746340507,0.492280403470159,3.03635668913052,0.00307876221417247,0.254414193283095,-1.86743355092834,-0.560692746340507
"GRM8",0.718215634284114,0.524659237997628,3.03499774543696,0.00309143811944253,0.254660849224799,-1.87102330781547,-0.718215634284114
"RAB3B",0.204030369928359,0.125832573050545,3.03385231519108,0.00310215993758061,0.254745496374197,-1.87404803372678,-0.204030369928359
"MAPK8IP1",0.901797970665177,1.26299410850868,3.02971561446211,0.00314116895970488,0.257044377608276,-1.8849640164088,-0.901797970665177
"AR",0.785758724716713,0.788467188752539,3.02881539078432,0.00314971799946209,0.257044377608276,-1.88733792791734,-0.785758724716713
"WIF1",0.785343092752324,0.342038663743633,3.02561324180708,0.00318030231248529,0.258457654861986,-1.89577740186317,-0.785343092752324
"PDGFC",1.06675105545605,2.60121149921121,3.02494631327497,0.00318670675756464,0.258457654861986,-1.89753421819581,-1.06675105545605
"PCSK9",1.49247789373452,1.98000172924302,3.02131673760874,0.00322177093744846,0.260497528290064,-1.90708966108167,-1.49247789373452
"ID4",1.24173966653962,2.07644232315934,3.01981678618814,0.00323636548085352,0.260874883760334,-1.91103578646378,-1.24173966653962
"PLOD1",0.931169655084993,4.71809202813657,3.01811493233575,0.00325299860547514,0.261413753378213,-1.91551114364469,-0.931169655084993
"GJB1",1.11473845271485,0.466168373677959,3.01706297793474,0.00326331943431531,0.261443622240663,-1.91827643144721,-1.11473845271485
