"","MOCC-000B","MOCC-000X","MOCC-002B","MOCC-000S","MOCC-000V","MOCC-001G","MOCC-001K","MOCC-002C","MOCC-001O","MOCC-002D","MOCC-0027","MOCC-0014","MOCC-000Y","MOCC-000E","MOCC-002Y","MOCC-002F","MOCC-000L","MOCC-0017","MOCC-0005","MOCC-000M","MOCC-0009","MOCC-0021","MOCC-001R","MOCC-001D","MOCC-001M","MOCC-002T","MOCC-001Z","MOCC-000Z","MOCC-0018","MOCC-001U","MOCC-0007","MOCC-001V","MOCC-000F","MOCC-0023","MOCC-000T","MOCC-000W","MOCC-0019","MOCC-001C","MOCC-000Q","MOCC-001H","MOCC-0004","MOCC-0016","MOCC-0024","MOCC-000K","MOCC-0015","MOCC-000G","MOCC-0012","MOCC-0010","MOCC-000R","MOCC-000H","MOCC-000C","MOCC-0025","MOCC-001W","MOCC-001X","MOCC-000U","MOCC-001J","MOCC-001I","MOCC-001E","MOCC-001A","MOCC-002A","MOCC-000A","MOCC-001S","MOCC-001Y","MOCC-000N","MOCC-0008","MOCC-002S","MOCC-0022","MOCC-002R","MOCC-0003","MOCC-001P","MOCC-002Q","MOCC-0020","MOCC-0026","MOCC-001F","MOCC-002I","MOCC-0029","MOCC-001Q","MOCC-0001","MOCC-002E","MOCC-0006","MOCC-001B","MOCC-0002","MOCC-001T","MOCC-002G","MOCC-001L","MOCC-000J","MOCC-0013","MOCC-001N","MOCC-000I","MOCC-002M","MOCC-0011","MOCC-000D","MOCC-002K","MOCC-002L","MOCC-002H","MOCC-0034","MOCC-0032","MOCC-002J"
"CCAR2",5.6167693662935,6.88093036107688,4.90833256978243,4.86937792403133,4.762880292917,5.96578428466209,3.99276843076892,5.61441538650813,5.38508585354768,4.42425028608405,4.42894634476948,5.62117275268344,4.50716034911752,5.43496176018725,4.98048235553826,5.20711196120771,5.88215391728701,3.67016051412663,4.72683121703249,4.88215391728701,4.70376517879341,2.65992455840238,5.41683974191283,4.52293456094346,4.41278152533848,3.8569856897822,4.35120427725799,5.13175409098481,4.57046293102604,4.09845324630927,4.9546616208379,5.00943675560809,5.19179950106508,4.66220549965362,5.38818953715608,4.30231905094883,4.96947286459633,5.11811050560737,5.22149045504206,5.48058827023386,3.98002530023873,4.63517394667492,5.38404980679516,5.91719303692495,5.90953311494689,5.2137360959228,5.41244282477561,5.92243574023315,5.11644793551166,5.24260250592898,3.53480866123175,4.11603199344711,5.67835365397417,5.06177619758669,5.75248100445637,3.80838505065609,5.65449282588346,4.97315203787724,5.0518071070133,3.44625622988956,6.12887075946512,5.24868662687383,3.15380533607904,4.56193705962243,4.60644222813161,3.82171021503467,4.28466218548316,4.44956137461324,4.87725345387661,5.17712050284652,4.6246858105254,3.55704241526372,4.87725345387661,2.82781902461732,4.34978987024187,2.83390207666916,5.05267672430358,3.86492897228979,3.73876783680019,4.41345868800798,4.31251996747495,3.69376571221778,4.63865311646611,5.44757919654888,4.66106547980695,5.24031432933371,5.53138146051631,3.17472598770613,4.8109571587378,3.20476675065461,3.11103131238874,5.40701277351601,3.89044669267991,4.4905701304462,3.06695024392463,4.22419466397043,3.19219416528334,4.12763327972587
"CUL3",5.61264737765832,5.79259510251225,5.47053686509258,5.52418907844937,5.82984955984469,5.36422222109353,6.20906339534927,5.91241035380827,5.59245703726808,5.75087443965685,5.30524096595448,4.99412711400313,5.89263388342444,5.04045412134962,4.97544676564096,6.17432651517391,4.61176256006487,4.96301164759943,4.36387192485753,5.40190347160796,5.4446008137115,5.07167687375186,5.93946167836279,5.61529857909211,6.01055607837421,5.93168305705981,6.39025495632187,5.70404195482129,5.5552026338783,4.83642913116165,6.1149916133336,5.62964804418744,4.36946648365072,4.87430516598223,4.54905302933729,6.08385158769796,5.21101219348551,5.78555055173926,5.64443315240625,5.88533031547617,6.31179371775365,5.48188013962029,5.20476675065461,4.50143914515887,4.31614574229336,5.00045077177086,4.83289001416474,5.91838623444635,4.78816365703777,5.27276973243651,5.06263982828646,5.66362925881475,5.63894266890881,5.39197388306029,4.92457500339273,4.20867331962947,5.65906827484323,6.76088624278491,5.38370429247405,5.72601374886015,5.1106138055009,5.79753183957196,4.42827641439251,5.58526303088387,4.87135084063403,5.93404464711225,5.96693797927846,4.3305584000308,6.68929916053589,5.35438163211332,5.29975751183932,5.01212167271222,5.84523912563878,5.03254169727004,6.01077983875324,5.49537538094463,6.62541662207078,4.36036427654347,5.54473265593262,5.54287709935414,5.13298804262744,5.08958289312471,5.32589006103978,5.14567745519564,6.81902945543852,4.93593113975227,4.98413359454098,3.5957423394744,5.23419472295381,5.20633064787105,4.65764000520782,4.88410945135923,5.47767732756531,6.03672310600552,3.22958792274065,5.74711881638081,5.69097573834328,6.2240016741981
"QSOX1",5.85024935828633,6.50350775363456,5.78267065867701,6.03782146543497,6.28743535550644,5.54039930563062,6.58150189667979,5.35720008486005,5.26491169307446,5.82247523230804,6.58044701959866,3.9297909977186,5.84423498775875,6.02635744696384,5.00584907569669,5.08788710093312,5.00854067170295,5.611172380044,5.29057185085208,3.6915341649192,5.04701481951759,4.22032995487956,5.96993327469786,5.13791332208841,5.22650852980868,6.23285259178037,5.97154355395077,4.79805051476751,6.32445060465607,4.42088657497553,5.81941272620656,6.17432651517391,5.50969584193339,4.85099939471647,5.53138146051631,5.94485844580754,5.96832119610627,5.72873684336602,5.21062264439691,6.74038793246835,5.82807299786697,4.71534429535891,5.61647532878288,5.5298209465287,5.53574194107511,6.18130136492636,4.87921563716567,5.23878685958712,5.75675645130727,5.81941272620656,4.88313201565728,4.64846544302731,5.64414469993285,5.87135084063403,5.77847143419983,4.28095631383106,5.57470704641555,5.60910484661896,4.95559179175399,5.35226417325832,5.80271021929134,4.99457972421575,3.64038956005495,5.72164607841839,5.58285703484424,5.14323013477689,5.86962468620432,6.03165985430805,5.26603689399532,5.65906827484323,6.65692533979425,5.77847143419983,4.30451104180995,5.50462039240355,5.02680005934372,3.51475349843975,7.13903966768306,4.60584986719498,5.32768736417605,5.28651155766423,4.85149920246126,4.12598165385472,5.66959375118833,6.06781078378962,5.11103131238874,5.44062004767917,5.85524225145415,4.93922657772821,5.07510472220949,5.0866139474095,4.41074812818595,5.37155886261196,4.49185309632967,5.60673831741759,3.49825086752783,4.04614178164472,4.92837032301897,5.5573488175248
"CSNK1D",5.9159988517389,6.13688860790307,4.92789645372882,5.83137058796754,5.34163000932991,5.98413359454098,4.18824265626441,5.74254523386605,5.13216552547809,5.15461561132689,5.21645486514476,5.34447345945636,4.96393645214449,5.75087443965685,5.76341157447001,3.98093926608551,6.23802251782572,4.89481776330794,5.73795710621359,5.1333991254172,5.7771566660045,3.26603689399532,5.44559429134118,4.55949181320504,4.92409988564074,3.4905701304462,3.18745105402733,5.50969584193339,5.33556900555675,4.82119997805645,4.91121220155861,5.34943605171382,5.76633013095037,4.55765515472542,5.71204544855369,4.03562390973072,5.56803210477128,5.36352154354655,6.06242396907444,5.88825618102027,5.85174904141606,5.09887428674445,5.73470962022584,5.89384755813292,5.71204544855369,5.63720448190229,5.37051305246041,5.61264737765832,6.05006629830629,5.79311555527435,3.16027483140859,3.790772037862,5.8860623383456,5.46825746832314,5.66249036391378,3.97636363573276,5.68594014844598,5.38059093426592,4.93215568443206,3.83390207666916,5.84297883178833,5.07724299893246,2.44890095114513,5.68537955195908,4.0036022366802,3.75595576955096,4.66220549965362,5.65906827484323,4.46336088581666,5.19888699095693,5.631686366312,3.50969584193339,4.92219784839637,2.91456452349394,4.62702310555406,3.4262647547021,4.8293421939028,4.09085343045111,3,4.68985823631925,4.2861418728343,4,5.59424994765735,5.60258752734256,4.14567745519564,5.14036967065153,5.1622906135458,3.59215800212536,5.52387555132852,3.57288966842058,2.56803210477128,5.65449282588346,3.55090066464752,5.5963388642052,4.2149019101607,4.24640808724638,2.8011586560937,4.33771109212829
"GLG1",4.16349873228288,4.40735275114004,3.69376571221778,5.21334728173344,4.29572302453997,5.31179371775365,3.06522762277562,4.5915597458278,4.0686708106651,4.13257684267001,3.21412480535285,4.14974711950468,3.71699089440494,4.68032435684402,4.0071955014042,3.24031432933371,4.36737106564853,3.88166461932035,4.63517394667492,4.00988458893184,4.26002565596146,1.58496250072116,4.15623479785027,3.5837597536395,3.27947129564447,2.41953889151378,3.40190347160796,3.8923910259134,3.78450398292957,3.18903382439002,4.15461561132689,3.62760683812965,4.66448284036468,3.07382023329167,4.56803210477128,2.36457243229586,4.31614574229336,4.51664555778096,4.78868571061353,4.23342794374847,2.51349074558812,3.4541758931858,4.49825086752783,5.19495379593384,5.43028527297778,4.68929916053589,4.30085587126876,4.34695688937888,4.55581615506164,4.91025296279928,2.16027483140859,2.69821847822441,4.96023367169445,4.31976242766925,5.29351763041742,2.17312743348066,5.24982454861618,3.92314918047231,3.78345665436024,2.52606881166759,4.05831649559082,3.91073266190291,1.70487196445635,4.97452931248388,3.17791779219584,2.18903382439002,3.26002565596146,3.82068956055921,3.48413813120167,4.24488705912353,4.85249829878989,2.57531233068744,3.28835856219366,2.611172380044,3.46727948045998,1.70929063572336,3.15380533607904,2.98913900736823,3.09085343045111,2.74846123300404,4.11103131238874,2.63691458035588,5.05484847699562,4.61588707391606,2.97819562968165,4.43496176018725,4.39437694495706,1.92219784839637,4.74631276642546,2.4032677223393,2.33628338786443,4.8499992594661,2.51601514700366,4.5216789516032,3.02856915219677,3.46727948045998,1.04264433740849,3.01613970265525
"GNB1",6.10517519226548,6.92659251005107,6.04548665635946,7.17182730268444,6.06630450200819,7.72027846523333,6.35244074691265,7.08512718021332,6.08597694907364,6.27388882366849,5.52199295640167,6.26247074298588,5.80167602925359,6.57046293102604,5.13545278418517,6.09402488708305,6.19455988602261,5.77610398807316,6.59051219998164,6.24906603385587,6.50842865253186,4.45154083301783,6.13750352374993,6.37608196665007,5.83769100042856,5.29020320512607,5.9979697822671,6.27984269352035,6.13463167144765,6.09360242879573,5.95349806319688,5.28355142317431,7.2728630232019,5.50937914891469,6.53138146051631,5.71149490665009,6.88080794836281,6.25134038278862,6.57213175138666,6.39865819636551,5.22303633790187,6.99129507854287,6.94778302625542,6.86282329982368,6.87221314397577,6.55979769575487,6.3094308781034,7.00022540349095,6.64573047530608,6.55887985347544,4.87823487911234,6.17432651517391,6.83276345641731,6.32696871158789,7.21810305024355,5.20750245925879,6.83781712667255,6.25228697099979,6.64414469993285,6.13319359866411,7.08894720461877,6.22265002245148,4.31324585178756,6.56939994847322,5.89311947583592,5.63633460244218,5.92742242873987,5.44261180368934,6.09992635055603,6.78175312216434,6.11956368441736,5.05354581772798,5.74926608381481,5.27947129564447,5.64932804098478,5.20006486151431,6.44890095114513,5.62527048937469,4.87184364850932,5.76075320806299,5.68565987743181,5.22612314312524,5.98458935036246,6.91719303692495,5.2585189247113,6.61146750023341,6.69055677651635,5.06004738366994,6.5712217250481,5.18824265626441,4.66277517193778,7.31605520889049,4.94485844580754,6.13627342985058,3.31614574229336,5.22573765346606,4.89433274227769,4.95837871156634
"FBXW11",3.30305008468167,3.68481873755322,2.23266075679027,3.70265754339091,2.63226821549951,4.32192809488736,2.62527048937469,3.84398384404833,2.82578562746479,2.45680614923047,2.50080205305716,3.59215800212536,2.29278174922785,2.89336221076387,2.1243281350022,1.33913738491959,3.32624970083746,2.18269229751619,2.87381319835909,2.66902676550963,3.88068552526112,1.73984810269933,3.26753579806873,3.55826763405574,2.877744249949,1.52606881166759,1.59454854955035,3.27500704749987,2.75274859140713,2.50080205305716,3.01077983875324,2.790772037862,3.84699468696557,2.48284828306847,3.32624970083746,1.67807190511264,3.46074256378964,3.43295940727611,3.81249822533356,3.17152710603881,1.43829285157915,3.39780296186249,3.66106547980695,3.0036022366802,3.82883464946806,3.43829285157915,3.30888505741176,3.78031009904338,4.01970191444255,3.57288966842058,1.73984810269933,1.57531233068744,3.5668151540109,3.01435529297707,3.22032995487956,1.09761079662642,3.41142624572647,2.81762325751143,2.8073549220576,1.97819562968165,3.80529245560071,3.14404636961671,1.34482849699744,4.02680005934372,2.799087306074,2.17632277264046,2.45680614923047,2.68481873755322,2.6915341649192,3.17791779219584,3.16992500144231,1.8073549220576,2.51096191927738,1.28095631383106,2.37016428054021,2.11103131238874,2.66902676550963,2.15055967657538,1.48026512205446,2.42223300068305,2.79493566280354,2.18586654531133,3.31903981556254,3.69265037003553,2.08746284125034,3.114367024952,3.63923216324928,1.88362081628567,3.57893871309339,2.58014548442338,3.31034012061215,4.29204549249286,2.01077983875324,3.27202318906105,1.19534759832222,2.19849415363908,1,2.68032435684402
"CD151",7.92996848372988,7.23218105768664,7.67786055735131,8.03798614725021,8.12758169502788,8.25833047261242,6.4826869709376,7.61360531806338,7.85281037455327,7.38491323074869,7.94145848842673,8.09913737463126,7.5909612413426,6.92576211367192,6.69932952567316,6.58961369774735,8.1919475127993,7.02680005934372,8.00590520186296,8.21266660465505,7.26931372634803,6.782539617754,7.66987716048909,7.69237139970866,7.61419450385579,5.99095486039699,5.29020320512607,7.84862294042934,6.79389588254888,7.78345665436024,7.54859075054854,6.97326686099329,7.83491342970104,7.19377174339668,7.15390664537586,6.66562016406638,8.28803550704968,7.49321499862672,7.00910078936379,7.49313492230551,7.39857269572596,7.60384885148344,6.86505273971927,8.23347587939019,7.56376827845203,7.56048569446273,6.68144926531496,7.23582277687514,6.76884595975339,7.99271179118974,4.30961277245412,5.6055535954944,7.4276061727819,7.58803997108383,7.95023510048569,6.7113572383413,8.4088816597751,7.13000418418862,7.23179718352995,6.43929068104202,7.59499633654093,6.94438996227009,5.4988890869768,7.16329744940276,6.14628863717507,5.88971689161508,6.89178370321831,7.68608026353771,6.76487159073609,7.58029625988894,7.21548446419279,4.84398384404833,7.43020162635993,4.41751500288509,6.49825086752783,5.77557736093065,7.12339719714104,6.91121220155861,6.05506547256509,8.2739820420991,6.74389191093657,5.91097245165513,7.6398833131998,6.78031009904338,5.62556273996637,7.80193464627335,8.56734769628426,4.69265037003553,7.26893960769676,5.04264433740849,4.7771566660045,7.37825149853489,5.13298804262744,7.84956148217829,4.55090066464752,6.13688860790307,3.55581615506164,4.7076352195453
"ACVR1",3.4369613378336,3.93640237772506,3.64385618977472,4.36527259976453,3.3305584000308,4.99140846676479,3.99638874644762,4.17392693199981,4.21256933885081,4.46008724011683,3,3.90014226035982,2.98913900736823,3.17152710603881,2.39506279951758,3.90207357931074,4.06953032516231,3.42223300068305,4.24716800037477,3.37851162325373,3.59931779369823,2.77188557851537,3.79493566280354,3.86690797814317,3.49825086752783,3.54349588342577,4.12101540096137,4.00450139223494,2.87381319835909,3.07210580048042,3.43295940727611,2.92029330021101,3.98367769469807,2.39231742277876,4.18903382439002,3.81044310384517,4.11353381959191,3.58135124716878,3.31324585178756,3.21101219348551,3.37155886261196,3.72246602447109,3.95233356636969,4.42894634476948,4.52481592835751,3.57288966842058,3.03210084316702,3.674686619928,3.4867143730307,3.75381844317354,2.29572302453997,2.87970576628229,4.09845324630927,3.90785207184596,4.17632277264046,2.08406426478847,4.26603689399532,3.62993940943954,4.38750040648098,3.63226821549951,3.74416109557041,4.14323013477689,1.72683121703249,3.60999129521268,3.39917109381982,3.23725777090037,3.40871186102943,1.62760683812965,3.40053792958373,4.15461561132689,3.76128527336162,2.27202318906105,2.96532254836725,2.57531233068744,3.98093926608551,2.98913900736823,3.44493204894218,3.18903382439002,2.65306001710456,3.4905701304462,3.95419631038688,2.62760683812965,4.75968848842729,2.66902676550963,2.77399632511117,4.19927972133662,4.10097764772482,1.11769504266975,3.77505054148317,3.22342254993494,1.97085365434048,4.54411440220947,2.42223300068305,3.69488019279919,0.839959587489532,2.65764000520782,2.51853513898218,3.48155728070859
"DDX3X",6.21587270290367,5.92908083524258,5.09043004232162,6.99333470429383,5.7292808460274,6.6471705782814,5.55704241526372,6.91910167955939,5.52324829260521,5.34269695998193,4.97177344719337,5.72846476509253,4.65191274464578,5.83314309635834,5.53138146051631,4.89384755813292,6.25625587320273,5.72655877910497,5.80322703643493,5.48284828306847,6.69125497865014,4.14486214291573,6.09296850932414,5.71506967937999,5.84096670448742,4.94016675048282,4.77978500530113,6.05311133645956,6.48784003382305,5.00495075995105,5.81736743783865,5.59365255839793,6.51759065774328,4.54411440220947,5.4988890869768,5.29755828116819,5.81736743783865,5.96809075204526,6.45121111183233,6.48944659862258,5.20045727142857,6.15502057835857,6.17292748960384,6.14343423678486,6.43279241901955,6.18289089274548,6.54627713209007,6.28946563095822,6.73930807086039,6.15198055115892,5.04614178164472,5.34837407519116,6.15765009686171,6.01457846492289,5.77399632511117,3.86591881455221,6.01725383896894,5.72683121703249,5.47702965301306,5.22689381357139,6.88825618102027,6.16771919860107,3.99186193055632,6.88080794836281,5.70321146739115,4.82017896241519,5.21023299009585,4.72519581722666,5.86591881455221,5.80245174127562,5.47832471148503,4.68201139080069,4.6667565918848,4.84197311892718,5.85996954822103,4.88947354253111,6.70487196445635,4.31903981556254,4.47832471148503,5.33842441478356,5.80709727493827,4.07724299893246,5.8414699994658,6.55166981487147,5.57773093149008,6.05961485629722,6.93793283896709,3.86789646399265,6.37833821198591,5.15015345524625,3.96254902292306,6.69613295522708,4.55274593674845,6.29884157311203,3.7311832415722,5.85524225145415,3.70376517879341,6.58180314851653
"GFOD2",4.24336442569366,3.37016428054021,3.50716034911752,4.72137265947682,3.29572302453997,3.50589092972996,3.64154602908752,3.62643913669732,3.63807383718072,3.88849973551412,3.52857131887076,2.76977173924945,2.12101540096137,4.00988458893184,4.14323013477689,3.16027483140859,3.72465027173297,3.82680268428583,3.88947354253111,4.00629802390037,3.00180224263399,1.64154602908752,3.34340782229781,4.0703893278914,3.77082904603249,3.0703893278914,1.81557542886257,3.60050764534579,3.47118746038699,2.34766565630097,3.46205231879643,3.21878116778407,3.52857131887076,2.86195536414487,3.51727569320958,2.9297909977186,3.49825086752783,3.40053792958373,3.47248777146274,3.82273014794452,2.69376571221778,3.30012372456901,3.90496571868403,4.18903382439002,3.21878116778407,3.18903382439002,3.52732060787705,4.08746284125034,3.34624777408278,3.29278174922785,2.07382023329167,2.18586654531133,3.54349588342577,3.33342373372519,3.86393845042397,2.55581615506164,4.04875931191986,4.12101540096137,3.6667565918848,2.54349588342577,3.98550043030489,3.48413813120167,1.6915341649192,3.5933537709803,2.99276843076892,3.32624970083746,2.92409988564074,3.44228003525258,4.09508049190141,3.68369645430652,4.07638806851284,1.26303440583379,4.12928301694497,1.71369581484336,3.70597790168252,1.88752527074159,3.51096191927738,2.35049724708413,1.67355642399014,3.69488019279919,3.50716034911752,2.46727948045998,3.31469652565629,3.1906148602095,3.80529245560071,3.86492897228979,4.09254574154357,2.21412480535285,3.95512678126137,1.64154602908752,1.50589092972996,3.32624970083746,2.21412480535285,4.85748342828667,1.72246602447109,2.65306001710456,1.83187724119167,3.23725777090037
"TNKS",1.64616265715789,2.69376571221778,1.29278174922785,1.8073549220576,1.75274859140713,2.52105073690096,1.36737106564853,2.4276061727819,1.4594316186373,1.31034012061215,1.17632277264046,2.26002565596146,1.15055967657538,1.6959938131099,0.933572638261024,1.36737106564853,1.96347412397489,1.10433665981474,1.72683121703249,1.44890095114513,1.74846123300404,0.622930350920177,1.790772037862,1.33913738491959,1.97452931248388,1.19534759832222,1.0703893278914,1.75274859140713,1.90689059560852,1.60407132366886,1.71808758396052,1.70043971814109,1.60407132366886,0.970853654340484,1.89141918684608,1.18269229751619,1.38404980679516,2.22342254993494,1.86393845042397,1.89530262133331,1.27500704749987,1.89530262133331,2.58736499093646,2.38956681176273,2.65764000520782,2.09085343045111,1.18269229751619,2.35049724708413,1.67807190511264,2.27798474729977,1.01435529297707,0.895302621333307,2.03562390973072,1.75274859140713,2.4931349223055,0.613531652917927,2.14730669878029,2.01077983875324,1.75274859140713,1.18903382439002,2.72465027173297,1.9297909977186,0.632268215499513,1.91838623444635,1.46988597627446,1.16349873228288,1.27500704749987,0.839959587489532,1.63691458035588,1.61353165291793,1.75702324650746,0.910732661902913,1.23266075679027,1.02147972741045,1.59454854955035,0.84799690655495,1.46466826700344,1.04264433740849,0.790772037862,1.08406426478847,1.44360665147561,1.03562390973072,1.68706068833989,2.57288966842058,1.09761079662642,2.18586654531133,2.10433665981474,0.400537929583729,1.99276843076892,0.704871964456353,0.622930350920177,2.35614381022528,0.970853654340484,1.6959938131099,1.05658352836637,1.75274859140713,0.839959587489532,1.55581615506164
